ID,HISTORY,RATING
5090937,000XXXX0XXX,good
5090938,X,good
5090939,X,good
5090940,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5090941,CCCCCCCCCCCCCCCCCCCC0000000,good
5090942,X0,good
5090943,0X,good
5090944,X00000000X000X0X00XX00X0X0XXX000X000X0XXX00XXXX,good
5090945,CCC000000000X,good
5090948,CCCCCCCC0X0X0XXX00000XXXXXXXXXXX,good
5090949,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0,good
5090950,X000000,good
5090951,CCCCCCC1000000000000010,moderate
5090952,CCCCCCC0000000000000,good
5090953,00X0X0X0XXXX0X0000X,good
5090954,000,good
5090955,CCCCCC00000000000,good
5090956,CCCCCCCCCCCCCCC0000000000X,good
5090958,100000000,moderate
5090959,X000000000000000,good
5090960,CCCCCCCCC000000000000,good
5090961,000000,good
5090963,00XXXX,good
5090965,XXX000100000000000000001000000000,moderate
5090968,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXX,good
5090970,CCCCCCCCCCC000000000000000000000000,good
5090972,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000010000000,moderate
5090974,CCCCCC00000X,good
5090975,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5090976,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000X,good
5090977,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00001000000,moderate
5090978,000X,good
5090979,CCCCCCCCCCCCC0000X,good
5090980,CCCCCCCCCCCCC0000X,good
5090981,CCCCCCCCCCCCCCCCCCCC0000X,good
5090982,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5090983,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5090984,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5090985,CCCC0X000X,good
5090986,XX00000000,good
5090987,CCCCCC0X000X,good
5090988,X000,good
5090990,CCCCCCCCCCCCCCCCCCCCCC0000,good
5090991,CCCCCCCCCCCC0000000000000,good
5090992,CCCCCCCCCCCCCCCC0000000000000,good
5090993,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000,good
5090994,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCX,good
5090995,010000000,moderate
5090996,C00X,good
5090997,X000,good
5090998,CCCCCCCCX00X,good
5090999,CCCCCCCCCCCCCCCCCCCCCCCCCCC00000000,good
5091000,CCCCCCCCCCCCCCCCCCCCCC0000,good
5091001,00000000000000,good
5091002,CCCCCCCCCCC0000X0X000X,good
5091003,0000000000000000000000,good
5091004,CCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5091005,CCCCCCC0000000000000000000000000000,good
5091006,CCCCCCCCCCCCCCCCCCCCCCCCCCC0X0000000,good
5091007,00000000000000,good
5091011,CCC000000,good
5091012,CCCCCCCCCC000000,good
5091013,0000000X,good
5091015,0000000,good
5091016,000000X,good
5091017,CCCCCC00,good
5091018,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000X,good
5091020,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091022,CCCCCC00X000X0X0X00XXX,good
5091023,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091024,00000000,good
5091025,CCCCCCCC000000000000000000X,good
5091026,CCCCCCCCCCCCCCCCCCCCCCCCCCC0000011100,moderate
5091027,0000000X,good
5091028,X0000000,good
5091029,CCCCCCCCCCCCCCCCCCCCC00000000000,good
5091030,X00000,good
5091031,0000X,good
5091032,00000X,good
5091033,X00000,good
5091034,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091035,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5091036,0000000X,good
5091037,CCCCCCCCCCCCCC0000000,good
5091038,0000,good
5091039,00000X,good
5091040,000000,good
5091041,XXXXX000000,good
5091042,XXXXX000000,good
5091043,00,good
5091044,X000000000X,good
5091046,X000000000X,good
5091047,0000000000000000000000000000000X,good
5091048,CCCCCCCCCCCCCCCC00000000,good
5091049,XXXX000X0X00X0X,good
5091050,CC00000000000000000000000,good
5091051,X0X00000X0000000000000000,good
5091052,XXXXXXXXX00000000000000X,good
5091054,CC000000000000,good
5091057,XXXXXXXXX00000000000000X,good
5091059,000,good
5091060,CCC0X00X,good
5091061,X00000000,good
5091062,C00000000X,good
5091063,XXX000XXX0X1XXX00X,moderate
5091064,XXX000XXX0X1XXX00X,moderate
5091065,XXX,good
5091066,X000,good
5091067,00000000,good
5091070,X000,good
5091071,CCCCCCC000000000000,good
5091072,000,good
5091073,0000,good
5091074,X0000,good
5091075,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC0XXX,good
5091077,CCC000,good
5091080,0,good
5091082,CCCCCCCCCCCCCCC000000000,good
5091083,CCCCCCCCCCCCCCCCCCXXXXXXXXXXXXX,good
5091086,00000000000,good
5091087,CCCCCCCCCCCCCCCCCCC0000,good
5091088,CCCCCCCCCCCCCCCCCCCC0000,good
5091089,X000000X0X0,good
5091090,CCCCCCCCCC0X0X0X000X000X000XX00000X0X0XXX0XXXX,good
5091091,X000000X0X0,good
5091092,X000000X0X0,good
5091093,X000000X0X0,good
5091094,CCCCCC00000000000,good
5091095,XXXXXXXXXXXXXXXXX,good
5091096,CCCCCCC0000000000,good
5091097,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091098,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091101,CCCCCCCCCCCCCCCCCCCC00000000000X,good
5091102,CCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091103,X0000000,good
5091105,X0000000,good
5091106,CCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091107,XXXXXXXXXXXXXXXXX,good
5091108,0000000,good
5091109,CCCCCC000X0X,good
5091110,XXXXX0000000000000000,good
5091111,XXXXXXXXXXXXXXXX,good
5091112,XXX0X00X0X00X0XX000X000000X0X00X00X,good
5091115,X000,good
5091116,X000,good
5091118,X000,good
5091119,000,good
5091120,CCCC000000,good
5091121,000,good
5091122,X000,good
5091123,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091125,CCCCCCCCCCXXXXX000000000000000000000000000000X,good
5091126,00000000X,good
5091127,CCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091128,CCCCCCCCCCCXXXXX000000000000000000000000000000X,good
5091130,CCCCCCCCCCCXXXXX000000000000000000000000000000X,good
5091131,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091132,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091133,CC000000,good
5091134,CC000000,good
5091135,XXXXXXXXX,good
5091136,000,good
5091137,0000000000000000000000000XX,good
5091138,CCCC000000000000,good
5091139,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5091140,CCCCCCCCCC00000000X,good
5091141,CCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091142,00000000000000000000000000000000000X,good
5091144,000X0X0X0X0X000X000X000XX0000X,good
5091145,X000000000X,good
5091146,000XX0000X,good
5091147,X000000000X,good
5091148,CCCCCCCCCCCCC0X00000,good
5091149,X000000000X,good
5091150,X000000X0X0X0X0X000X000X000XX0000X,good
5091151,0000000000,good
5091152,CCCCCCCCCCCCCCCCCCCC00000000,good
5091153,XXXXXXXXXXXXXXXXXXXXX,good
5091154,X0000000000000000000000,good
5091156,CCCCCCCCCCCCCCCCCCCCCCCC0110000,moderate
5091157,XXXXXXXXXXXXXXXXXXXXX,good
5091160,X000000XXXXXXXXXXXXXXXXXXXXXXXXX,good
5091161,XXXXXXXXXXXXXXXXXXXXX,good
5091162,CCCCCCCCCCCCCCCCC10000000000000000X,moderate
5091163,000000000000000X,good
5091164,XXXXXXXXXXXXXXXXXXXXX,good
5091165,XXXXXXXXXXXXXXXXXXXXX,good
5091166,CCCCCCCCCCCCCCCCC10000000000000000X,moderate
5091169,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000XX,good
5091170,CCCCCCCCCCCCCCCCC0000XX,good
5091171,CC00000X,good
5091172,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000000000000000,good
5091174,CCCCCCCCC00000000000000000000000,good
5091175,0000000000000000000,good
5091176,CCC,good
5091177,CCC,good
5091178,CCCCCX,good
5091179,CCCCCCC,good
5091180,CCCCCCCX,good
5091181,XXXX0,good
5091182,CCCCCCCCC,good
5091183,CCCCCCCCCCC0,good
5091184,CCCCCCCCC,good
5091185,CCCCCCCCCCCCCCCC,good
5091186,CCCCCCCCCCCCCC0,good
5091187,CCCCCC0,good
5091189,CCCCCCCCC,good
5091191,CCCCCCCCCCCCCCX,good
5091192,CCCCCCCCCCCCCCCCCCCCCC0,good
5091193,CCCCCCCCCCCCCCC0,good
5091194,CCCCCCC0,good
5091195,CCCCCCCCCCCCCCC0,good
5091196,CCCCCCCCCCCCCCC0,good
5091197,XXXXX00,good
5091198,CCCCCCCCCCCCCCX,good
5091199,CCCCCCCCCCCCCCC0,good
5091200,CCCCC,good
5091201,CCCCCCCCX,good
5091202,CCCCC0,good
5091203,CCCCX,good
5091204,CCCC,good
5091205,C0,good
5091206,X0000000000000000000000000000000000000000000X,good
5091207,XX0X00X0000XXXXX,good
5091208,X0X00X0000000000000XXX0X0X0X00X0XXXXXXXXXXX0X,good
5091209,X0X000X000X0X0XXX0XXX000X0XXXX0X00X0000XXXXX,good
5091210,CCCCCCCCCCCCC0000000000,good
5091212,CCCCCCCCCCCC0000X,good
5091213,CCCCCCCCCCCCCCCCCCCC000000,good
5091214,CCC0000000000,good
5091217,0000000000000000,good
5091218,XX0000XX,good
5091219,0000000000000000000,good
5091221,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5091222,000000,good
5091223,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091224,CCCC0000000000,good
5091225,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091226,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5091227,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000,good
5091228,000010000000000000X000000,moderate
5091229,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091230,XXX,good
5091231,CCCCCCCCCCCCCCCC00000000,good
5091232,00XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091234,00000000XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091235,0000000000000XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091236,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5091237,00000000,good
5091238,X0000000000,good
5091239,CCCCCCCCCCCCCCCCCCCCCCCC00000X000X,good
5091241,0000100001110000000000000000000000000,moderate
5091242,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091243,CCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091244,0000100001110000000000000000000000000,moderate
5091245,00001110000000000000000000000000,moderate
5091246,000000000000000000,good
5091247,CCCCCCCCCCCCCCCCCX,good
5091250,00000000,good
5091253,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091254,XXXXXXXXXXXXXXXX00X0X0X0X00XX,good
5091255,XXXXXXXX00X0X0X0X00XX,good
5091256,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091257,000010001000000000,moderate
5091258,0000,good
5091259,0010X,moderate
5091260,CCCCC0,good
5091261,CCCCCCC,good
5091262,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000110,moderate
5091263,CCCCCCCCCC0000000110,moderate
5091264,000110,moderate
5091267,00000000000000000000000000000X,good
5091271,CCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091272,0000000000000000000000000000000000X,good
5091273,0000,good
5091274,00000000000000000000000000000000000000000XXXXX,good
5091275,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000XX,good
5091276,X0XX0XXX00X0X00X000XXXXXXX,good
5091278,00000000010000000000000000,moderate
5091279,XXXXXX,good
5091280,CCCCCCCCCCCCCCC000000,good
5091281,32100000000,moderate
5091282,X00X00X0X00000000,good
5091284,X00X00X0X00000000,good
5091285,X00X00X0X00000000,good
5091286,CCCC000000000000,good
5091287,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXX,good
5091288,CCCCCCXXXXXXXXXXXXXXXXXXX,good
5091289,CCCCCCCCCCCCCCCCCCCCC00000,good
5091290,CCCCC00000000X,good
5091291,CCCCCCCCCCCCCCCCC000000X,good
5091292,00000000000X,good
5091293,CCCCCCCCCCCCCCCCCCCCCCCC000000X,good
5091294,CCCCCCCCCCCCCCCCCCCCCCCC000000X,good
5091296,X0000000000000000000,good
5091297,CCCCCCCCCCCCCCCCCCCCCCCC000000X,good
5091298,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000X,good
5091299,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000X,good
5091300,CCCCCCCCCCCC000000X,good
5091301,0000000X,good
5091302,CCCCCCCCCC0X00000X,good
5091303,X0X00X000X0X,good
5091304,C000000X,good
5091305,XXXXXXXXXXXXXXXX,good
5091306,XXXXXXXXXXXXXXXX,good
5091307,XXXXXXXXXXXXXXXX,good
5091308,XXXXXXXXXXXXXXXX,good
5091309,XXXXXXXXXXXXXXXX,good
5091310,XXXXXXXXXXXXXXXX,good
5091311,XXXXXXXXXXXXXXXX,good
5091312,XXXXXXX,good
5091313,XXX,good
5091314,XXXXXXXXXXXXXXXX,good
5091315,XX,good
5091316,XXXXXXXXXXXXXXXX,good
5091317,XXXXXXXXXXXXXXXX,good
5091318,XXXXXXXXXXXXXX,good
5091321,00000000000,good
5091322,00000000000,good
5091323,CCCCCCCCCCCCC0000,good
5091327,00XXXX0X0X00XX000X,good
5091328,000XXXX0X0X00XX000X,good
5091329,000XXXX0X0X00XX000X,good
5091330,CCC01X0000000000,moderate
5091331,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1000X,moderate
5091333,C1000X,moderate
5091335,CCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXX,good
5091336,CCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXX,good
5091337,000X,good
5091338,0XXXX0X0X0,good
5091339,X0X0,good
5091340,0000,good
5091341,00XXXX0X0X0,good
5091342,000X,good
5091343,0X0X0,good
5091344,XXXX,good
5091345,0XXXX0X0X0,good
5091346,00,good
5091347,X0,good
5091348,X0X0X0X0X,good
5091349,X0X0X0X0X0X0X,good
5091350,0X0X0X0X000X00,good
5091351,X0X0X0X0X0X0X,good
5091352,CCCCCCCCCCCCCC0000,good
5091353,CCCCCCCCCCCCCC0000,good
5091354,CCCCCCCCCCCCCC0000,good
5091355,CCCCCCCCCCCCCC0000,good
5091356,CCCCCCCCCCCCCC0000,good
5091357,CCCCCCCCCC00000,good
5091358,XX,good
5091359,00000,good
5091360,00000000,good
5091361,CCCCCCCCCCCCCC000000000000000000000000,good
5091362,X0000000000000,good
5091363,CCCCCCCCCCCCCC0000,good
5091364,CCCCCCCCCCCCCCCC000,good
5091365,XXXXXXXXXXX00X,good
5091366,XXXXXXXXXXXXXXXXXX,good
5091367,CCCCCCCCC0000,good
5091368,CCCCCCCCC0000,good
5091369,CCCCCCCCCCCCCCC000000,good
5091373,CCCCCCCCCCCCCCC000000,good
5091374,CCCCCCCCC000000,good
5091375,00000000000000000000000000000,good
5091376,XXXXXXXX0,good
5091378,XXXXXXXXX1000X00X0,moderate
5091379,XXXXXXXXX1000X00X0,moderate
5091380,CCCCCCCCCCCCCCCCCCCXXXXXXXXXXX322100X,moderate
5091381,XXXXXXXXX1000X00X0,moderate
5091382,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000,good
5091384,XX0XX00X0X0XXXXXX0XXX0XX,good
5091385,CCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091386,0000000X,good
5091387,00000000,good
5091388,CCCCCCCC0000000000000000000000X,good
5091389,00X00XXXX,good
5091390,CCCCCCCC0000000000000000000000X,good
5091391,X0000100000,moderate
5091392,0000100000,moderate
5091393,X,good
5091395,CCCCCC000000,good
5091396,CCCCCC00000,good
5091397,X,good
5091398,0000,good
5091400,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000X,good
5091401,CCCCCCC00000,good
5091402,CCCCCCC00000,good
5091403,CCCCCC00000,good
5091405,CCCCCCCCCCCCCCCCCCCCCC00111100X,moderate
5091406,CCCCCCCC000000000,good
5091407,X000000000000000000000000000000000000,good
5091410,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXX,good
5091411,XXX000000000000001100X00000XX,moderate
5091412,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXX,good
5091414,X0X00X000X0X00XX00,good
5091415,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXX,good
5091416,X0100000,moderate
5091417,X0100000,moderate
5091418,00X0,good
5091419,00X,good
5091420,CCCCCCCCC00000X,good
5091421,0000,good
5091422,X0100000,moderate
5091423,X0100000,moderate
5091424,00X0,good
5091425,000,good
5091427,CCCCCCCCCC0000000,good
5091428,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000X,good
5091429,CCCCCCCCCCCCC000,good
5091430,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000X,good
5091431,0XXXXXXX,good
5091432,CCCCCCCCCCCCC000,good
5091433,XXXXXX0000,good
5091434,000001100,moderate
5091435,CCCCCCC000000,good
5091436,CCCCCCCCCCCCCC00000,good
5091437,CCCCCCCC00000000000X,good
5091438,CCCCCCCCCCCCCX,good
5091439,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000X,good
5091440,CCCCCCCCCCCCCX,good
5091441,CCCC00000000X,good
5091442,CCCCCCCCCCCCCX,good
5091443,CCCCC00000000000000X,good
5091444,CCCCCCCC0000,good
5091445,X00000X,good
5091446,CCCCCCCCCCCCCCCC0000000000,good
5091447,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091448,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000X,good
5091449,CCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091450,CCCCCCCCCCCCCCCC000000000000,good
5091451,CCCCCCCCCCCCCCC00000000000X,good
5091452,CCCCCCCCCCCCCC000000000000,good
5091453,CCCCC000000000000,good
5091454,CCCCCCCCCCCCCCXX0XXX0XXX,good
5091455,CCCCCCCCCCCCCC000000000X,good
5091456,XX0XXX,good
5091457,CCCCCCCCC000000,good
5091458,C000000,good
5091459,CCCCCCCCC000000,good
5091460,CCCCCCCCC000000,good
5091461,00000000,good
5091464,000000,good
5091465,X00000,good
5091466,CCCCCCCCCCCCCCC000,good
5091467,CCCCCCCCC001000000,moderate
5091468,CC000000000X00,good
5091469,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC001000000,moderate
5091470,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC001000000,moderate
5091471,000000000000000000000000000000000,good
5091472,CCCCC001000000,moderate
5091473,000000000000000000000000000000000,good
5091474,000000000000000000000000000000000,good
5091475,00000000000000,good
5091477,000000,good
5091478,CCCCCCCCCCCC00000000000,good
5091479,CCCCCCCCCCCCCC000000,good
5091480,CCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091481,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091482,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091483,CCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091484,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5091485,0,good
5091486,000000000000000000000XXX,good
5091487,X0000000000000000000000XXX,good
5091488,CCCCCCCCCCC0000000,good
5091489,X0000000000000000000000XXX,good
5091490,X0000000000000000000000XXX,good
5091491,CCCCCCCCCCCCCCCC00000,good
5091494,CCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXX,good
5091496,00000000000,good
5091497,00000000000,good
5091498,00000,good
5091499,CCCCCCCCCCCCCCCCCC111100000000000000000,moderate
5091500,XXXXXX,good
5091503,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXXXX,good
5091504,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXXXX,good
5091505,XXXXXXX,good
5091506,CCCCCCCCCXXXXXXXXXXXXXXXXXXXXXXXX,good
5091507,C0000000000,good
5091508,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091509,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091511,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091512,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC010000000,moderate
5091513,CCCCCCCCCCCCCCC000000000X,good
5091516,CCCCCCC010000000,moderate
5091520,000X00X,good
5091521,CCCCCCCCCC000000,good
5091523,X0XXXXX00X00XXXXXXX,good
5091524,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5091526,CCCCCCCCCCCCCC0,good
5091527,CCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5091528,CCCCCCCCCCCCC0000X,good
5091529,CCCCCC000X,good
5091530,CC000000000000X000000000000000000X,good
5091531,000XX,good
5091532,CCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091533,0000000000000000000,good
5091535,XXXXXXXXX0000000000000000000000,good
5091538,X00X0X0X0X0000X01X0XXX000X000X0XXXXXXXXX,moderate
5091539,CCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5091540,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5091541,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091543,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0,good
5091544,XXX0X0XX,good
5091545,00000,good
5091546,00000000,good
5091548,CC000000000000000000000000000000X,good
5091549,CCCCCCCCCCCCCCCCCCCCCC000000000000000000000X,good
5091551,CCCCCCCCCCCCCCCCCCCCCC000000,good
5091552,000000000000000000000000000X,good
5091555,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5091556,00000000000000000000000000X,good
5091557,CCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091558,CCCCCCC00000000000000000000000000000X000X00,good
5091560,CCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5091561,CCCCCCCCCCCCCCCCCC010000000010,moderate
5091562,CCCCCCCCCCCCCCCCCCCCCCCCCC010000000010,moderate
5091563,CCCC0000000000,good
5091564,10,moderate
5091566,000000000,good
5091567,CC010000000010,moderate
5091569,CCCCCCCCCCCXXXXX0XXX0XXX0000X00XXXX,good
5091570,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091572,XXXXXXXXXXXXXXXX,good
5091573,X00100,moderate
5091574,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091575,X00100,moderate
5091576,XXXXXX,good
5091577,CCCCCCC000X000X0X0XX0XX,good
5091578,000001100,moderate
5091579,X000100,moderate
5091580,CCCCCC00000000000000000000000X,good
5091581,CCXXXX,good
5091582,CCCCCCCCCCCCCCCCCCCCCCCCC000000000000X,good
5091584,0000000000,good
5091585,000000X,good
5091586,CCCCCCC000,good
5091588,CCCCCCCCCCCCCCCCCCCC1000000000XX,moderate
5091589,CCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091590,XXXXXXXXXXXXXXX,good
5091591,000000000X00XXX,good
5091592,CC00000000000,good
5091593,CC01100,moderate
5091594,X00000,good
5091595,CCCCCCCCCCCCC00000X,good
5091596,XXXXXXXXXXXXXXXXXXXXXXXX,good
5091598,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXXXX0000X,good
5091599,CCCCC000000,good
5091600,CCXXXXXXXXXXXXXX0000X,good
5091601,CCCCCCCCCCC0XXXX,good
5091602,XXXXXX0000X,good
5091603,0XXXX,good
5091604,XXXXXXXXXX0000X,good
5091605,000X,good
5091606,CCCCCCCCCCCC00,good
5091607,CCCCCCCCCCCCCCCCCCCCCCCC00,good
5091608,0000000000000000000X000000000000000,good
5091609,000,good
5091610,X000,good
5091611,X00000000000000,good
5091612,CCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5091613,XX0X0X00X0XX0X0X0000XXX0X0XXXXX00XXXXX,good
5091614,X0000000,good
5091618,X0000000,good
5091619,01100000,moderate
5091620,0000000X,good
5091621,CCCCCCCCCCCCCC000000000X,good
5091622,X0000000,good
5091623,CCCCCCCCCCCCC100000000000,moderate
5091624,0,good
5091625,XXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000000000000,good
5091626,CCCCCCCCCCCCC100000000000,moderate
5091627,CCCCCCCCCCCCCCCCCCCCCC00,good
5091628,CCCCC00100100100001000,moderate
5091629,CC100000000000,moderate
5091630,CCCCCCC00,good
5091631,0000000,good
5091632,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091635,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC001000,moderate
5091639,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000X,good
5091640,XX,good
5091641,00,good
5091642,X00000000,good
5091644,CX0X100XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,moderate
5091645,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5091646,000000,good
5091647,CCCCCXXXXXXXXXXXXXXXXX0XXX,good
5091648,CCCCCCCCCCCCXXXXXXXXXXXXXXXXX0XXX,good
5091649,CCCCXXXXXXXXXXXXXXXXX0XXX,good
5091651,CCCCCCCCCCCCXXXXXXXXXXXXXXXXX0XXX,good
5091652,CCCCCCCCCCCCXXXXXXXXXXXXXXXXX0XXX,good
5091653,XXXXXXXXX0XXX,good
5091654,XXXXX0XXX,good
5091655,CCCC0000000,good
5091657,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCX0000000X,good
5091658,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000000000000000,good
